dataset,reported_as,tail_flip_rate,seed,method,tail_label,tail_label_name,train_tail_count,test_tail_count,train_tail_flipped_count,clean_suspicious_tail_count,clean_suspicious_tail_recovery_rate,clean_suspicious_tail_retained_rate,test_tail_recall,mean_tail_evidence,mean_tail_cdm,mean_tail_weight
cesnet_tls_year22,CESNET-TLS-Year22,0.6,9,Graph-CoLD-semisup,6,6,177,89,112,4,0.0,1.0,0.2696629213483146,0.26001819994203745,0.11199995351658572,0.8684077346648154
cesnet_tls_year22,CESNET-TLS-Year22,0.6,9,Graph-CoLD-semisup,7,7,216,108,128,4,0.0,1.0,0.19444444444444445,0.23251299274532164,0.11479351111814146,0.8579608263511042
cesnet_tls_year22,CESNET-TLS-Year22,0.6,9,Graph-CoLD-semisup,8,8,238,119,128,6,0.16666666666666666,1.0,0.33613445378151263,0.20724336714469246,0.11194395723801857,0.8544286765482035
cesnet_tls_year22,CESNET-TLS-Year22,0.6,9,Graph-CoLD-semisup,10,10,216,108,143,8,0.0,1.0,0.21296296296296297,0.1836371672420128,0.10695746909138705,0.8572056452622009
cesnet_tls_year22,CESNET-TLS-Year22,0.6,9,Graph-CoLD-semisup,16,16,325,162,175,6,0.0,1.0,0.36419753086419754,0.18834733841562437,0.10149934812499407,0.8557663631786262
cesnet_tls_year22,CESNET-TLS-Year22,0.6,9,Graph-CoLD-semisup,19,19,292,146,169,6,0.0,1.0,0.3835616438356164,0.20095129829547898,0.10432980026901191,0.857400746148607
cesnet_tls_year22,CESNET-TLS-Year22,0.6,9,Graph-CoLD-semisup,21,21,199,99,122,6,0.3333333333333333,1.0,0.24242424242424243,0.25141880203845457,0.1144829111866427,0.8638846111645063
cesnet_tls_year22,CESNET-TLS-Year22,0.6,9,Graph-CoLD-semisup,23,23,184,92,110,5,0.4,1.0,0.32608695652173914,0.26399075710470876,0.12916975021350563,0.8589731293330402
cesnet_tls_year22,CESNET-TLS-Year22,0.6,9,Graph-CoLD-semisup,24,24,169,84,112,7,0.14285714285714285,1.0,0.21428571428571427,0.22454591290530657,0.11810475184055066,0.8616144344387917
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,CoLD,1,1,317,159,246,10,0.0,0.0,0.16981132075471697,0.08491489930962781,0.07189925805446569,0.9652996845425867
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,CoLD,3,3,246,123,211,17,0.0,0.0,0.016260162601626018,0.07576160659374401,0.08500093366229267,0.8983739837398373
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,CoLD,4,4,216,108,180,13,0.0,0.0,0.037037037037037035,0.0831782166438016,0.08547998352765455,0.9074074074074074
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,CoLD,5,5,325,162,268,15,0.0,0.0,0.043209876543209874,0.08730594440307408,0.07824355299687767,0.9538461538461539
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,CoLD,6,6,177,89,141,11,0.0,0.0,0.0,0.12661715837484971,0.10070751794196148,0.7966101694915254
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,CoLD,7,7,216,108,178,9,0.0,0.0,0.0,0.10178668300079553,0.07515011629647174,0.8425925925925926
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,CoLD,8,8,238,119,187,14,0.0,0.0,0.08403361344537816,0.09175988534815142,0.09301137172105765,0.9411764705882353
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,CoLD,10,10,216,108,174,15,0.0,0.0,0.046296296296296294,0.0884487679201735,0.09595742243503355,0.9305555555555556
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,CoLD,16,16,325,162,257,10,0.0,0.0,0.14814814814814814,0.0865295313149201,0.06968496044124703,0.963076923076923
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,CoLD,19,19,292,146,218,17,0.0,0.0,0.13013698630136986,0.10351659409110352,0.10030613960938321,0.934931506849315
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,CoLD,21,21,199,99,156,11,0.0,0.0,0.0707070707070707,0.12296395888565104,0.09400679170241695,0.8944723618090452
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,CoLD,23,23,184,92,138,13,0.0,0.0,0.06521739130434782,0.1336654299582124,0.11580055402589895,0.9184782608695652
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,CoLD,24,24,169,84,142,7,0.0,0.0,0.0,0.0996006239983306,0.07964844537485355,0.834319526627219
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,ablation_hard,1,1,317,159,246,10,0.0,0.0,0.18867924528301888,0.08491489930962781,0.07189925805446569,0.9652996845425867
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,ablation_hard,3,3,246,123,211,17,0.0,0.0,0.024390243902439025,0.07576160659374401,0.08500093366229267,0.9308943089430894
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,ablation_hard,4,4,216,108,180,13,0.0,0.0,0.09259259259259259,0.0831782166438016,0.08547998352765455,0.9398148148148148
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,ablation_hard,5,5,325,162,268,15,0.0,0.0,0.06790123456790123,0.08730594440307408,0.07824355299687767,0.9538461538461539
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,ablation_hard,6,6,177,89,141,11,0.09090909090909091,0.0,0.07865168539325842,0.12661715837484971,0.10070751794196148,0.9378531073446328
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,ablation_hard,7,7,216,108,178,9,0.0,0.0,0.07407407407407407,0.10178668300079553,0.07515011629647174,0.9583333333333334
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,ablation_hard,8,8,238,119,187,14,0.0,0.0,0.08403361344537816,0.09175988534815142,0.09301137172105765,0.9411764705882353
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,ablation_hard,10,10,216,108,174,15,0.0,0.0,0.046296296296296294,0.0884487679201735,0.09595742243503355,0.9305555555555556
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,ablation_hard,16,16,325,162,257,10,0.0,0.0,0.16049382716049382,0.0865295313149201,0.06968496044124703,0.9692307692307692
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,ablation_hard,19,19,292,146,218,17,0.0,0.0,0.10273972602739725,0.10351659409110352,0.10030613960938321,0.934931506849315
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,ablation_hard,21,21,199,99,156,11,0.0,0.0,0.08080808080808081,0.12296395888565104,0.09400679170241695,0.9447236180904522
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,ablation_hard,23,23,184,92,138,13,0.0,0.0,0.07608695652173914,0.1336654299582124,0.11580055402589895,0.9239130434782609
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,ablation_hard,24,24,169,84,142,7,0.0,0.0,0.08333333333333333,0.0996006239983306,0.07964844537485355,0.9526627218934911
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-soft,1,1,317,159,246,10,1.0,1.0,0.23270440251572327,0.08491489930962781,0.07189925805446569,0.8543436331980263
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-soft,3,3,246,123,211,17,1.0,1.0,0.056910569105691054,0.07576160659374401,0.08500093366229267,0.849789335789177
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-soft,4,4,216,108,180,13,1.0,1.0,0.21296296296296297,0.0831782166438016,0.08547998352765455,0.8503799165267729
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-soft,5,5,325,162,268,15,1.0,1.0,0.06790123456790123,0.08730594440307408,0.07824355299687767,0.8524942731429302
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-soft,6,6,177,89,141,11,1.0,1.0,0.10112359550561797,0.12661715837484971,0.10070751794196148,0.8505540637907253
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-soft,7,7,216,108,178,9,1.0,1.0,0.09259259259259259,0.10178668300079553,0.07515011629647174,0.8584362042367514
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-soft,8,8,238,119,187,14,1.0,1.0,0.15966386554621848,0.09175988534815142,0.09301137172105765,0.845468579889048
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-soft,10,10,216,108,174,15,1.0,1.0,0.08333333333333333,0.0884487679201735,0.09595742243503355,0.8442042041528955
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-soft,16,16,325,162,257,10,1.0,1.0,0.16666666666666666,0.0865295313149201,0.06968496044124703,0.8567528036725798
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-soft,19,19,292,146,218,17,1.0,1.0,0.11643835616438356,0.10351659409110352,0.10030613960938321,0.8411419788534625
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-soft,21,21,199,99,156,11,1.0,1.0,0.12121212121212122,0.12296395888565104,0.09400679170241695,0.8515126561923256
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-soft,23,23,184,92,138,13,1.0,1.0,0.08695652173913043,0.1336654299582124,0.11580055402589895,0.8416208941647971
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-soft,24,24,169,84,142,7,1.0,1.0,0.09523809523809523,0.0996006239983306,0.07964844537485355,0.8569440516235411
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-semisup,1,1,317,159,246,10,0.1,1.0,0.20754716981132076,0.08491489930962781,0.07189925805446569,0.8543436331980263
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-semisup,3,3,246,123,211,17,0.0,1.0,0.016260162601626018,0.07576160659374401,0.08500093366229267,0.849789335789177
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-semisup,4,4,216,108,180,13,0.0,1.0,0.10185185185185185,0.0831782166438016,0.08547998352765455,0.8503799165267729
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-semisup,5,5,325,162,268,15,0.0,1.0,0.06790123456790123,0.08730594440307408,0.07824355299687767,0.8524942731429302
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-semisup,6,6,177,89,141,11,0.0,1.0,0.056179775280898875,0.12661715837484971,0.10070751794196148,0.8505540637907253
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-semisup,7,7,216,108,178,9,0.0,1.0,0.06481481481481481,0.10178668300079553,0.07515011629647174,0.8584362042367514
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-semisup,8,8,238,119,187,14,0.0,1.0,0.10084033613445378,0.09175988534815142,0.09301137172105765,0.845468579889048
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-semisup,10,10,216,108,174,15,0.0,1.0,0.046296296296296294,0.0884487679201735,0.09595742243503355,0.8442042041528955
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-semisup,16,16,325,162,257,10,0.0,1.0,0.12345679012345678,0.0865295313149201,0.06968496044124703,0.8567528036725798
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-semisup,19,19,292,146,218,17,0.058823529411764705,1.0,0.136986301369863,0.10351659409110352,0.10030613960938321,0.8411419788534625
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-semisup,21,21,199,99,156,11,0.0,1.0,0.10101010101010101,0.12296395888565104,0.09400679170241695,0.8515126561923256
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-semisup,23,23,184,92,138,13,0.0,1.0,0.06521739130434782,0.1336654299582124,0.11580055402589895,0.8416208941647971
cesnet_tls_year22,CESNET-TLS-Year22,0.8,9,Graph-CoLD-semisup,24,24,169,84,142,7,0.0,1.0,0.09523809523809523,0.0996006239983306,0.07964844537485355,0.8569440516235411
unsw_nb15,UNSW-NB15,0.4,0,CoLD,1,1,129,49,57,30,0.0,0.0,0.0,0.4616053738075442,0.4449265774159875,0.3023255813953488
unsw_nb15,UNSW-NB15,0.4,0,CoLD,2,2,112,42,49,37,0.0,0.0,0.0,0.5041429526284471,0.5548622580102738,0.25892857142857145
unsw_nb15,UNSW-NB15,0.4,0,CoLD,7,7,678,254,255,82,0.2682926829268293,0.0,0.515748031496063,0.1783570612969073,0.2570451935261886,0.775811209439528
unsw_nb15,UNSW-NB15,0.4,0,CoLD,8,8,73,27,35,29,0.0,0.0,0.0,0.4812959348498628,0.5395064922768193,0.3698630136986301
unsw_nb15,UNSW-NB15,0.4,0,ablation_hard,1,1,129,49,57,30,0.03333333333333333,0.0,0.0,0.4616053738075442,0.4449265774159875,0.627906976744186
unsw_nb15,UNSW-NB15,0.4,0,ablation_hard,2,2,112,42,49,37,0.0,0.0,0.023809523809523808,0.5041429526284471,0.5548622580102738,0.49107142857142855
unsw_nb15,UNSW-NB15,0.4,0,ablation_hard,7,7,678,254,255,82,0.23170731707317074,0.0,0.531496062992126,0.1783570612969073,0.2570451935261886,0.7949852507374632
unsw_nb15,UNSW-NB15,0.4,0,ablation_hard,8,8,73,27,35,29,0.0,0.0,0.037037037037037035,0.4812959348498628,0.5395064922768193,0.4931506849315068
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD-soft,1,1,129,49,57,30,0.9666666666666667,1.0,0.0,0.4616053738075442,0.4449265774159875,0.7443377865322731
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD-soft,2,2,112,42,49,37,1.0,1.0,0.0,0.5041429526284471,0.5548622580102738,0.7144236943690123
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD-soft,7,7,678,254,255,82,0.926829268292683,1.0,0.452755905511811,0.1783570612969073,0.2570451935261886,0.7452826664133486
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD-soft,8,8,73,27,35,29,1.0,1.0,0.07407407407407407,0.4812959348498628,0.5395064922768193,0.7580023934573993
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD-semisup,1,1,129,49,57,30,0.06666666666666667,1.0,0.0,0.4616053738075442,0.4449265774159875,0.7443377865322731
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD-semisup,2,2,112,42,49,37,0.1891891891891892,1.0,0.0,0.5041429526284471,0.5548622580102738,0.7144236943690123
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD-semisup,7,7,678,254,255,82,0.4024390243902439,1.0,0.4566929133858268,0.1783570612969073,0.2570451935261886,0.7452826664133486
unsw_nb15,UNSW-NB15,0.4,0,Graph-CoLD-semisup,8,8,73,27,35,29,0.27586206896551724,1.0,0.0,0.4812959348498628,0.5395064922768193,0.7580023934573993
unsw_nb15,UNSW-NB15,0.6,0,CoLD,1,1,129,49,77,23,0.0,0.0,0.0,0.26348599442999204,0.34450979482770777,0.4883720930232558
unsw_nb15,UNSW-NB15,0.6,0,CoLD,2,2,112,42,69,21,0.0,0.0,0.0,0.283751199307733,0.41424770221792445,0.42857142857142855
unsw_nb15,UNSW-NB15,0.6,0,CoLD,7,7,678,254,411,83,0.03614457831325301,0.0,0.23228346456692914,0.10346349014020889,0.22347575384208676,0.7728613569321534
unsw_nb15,UNSW-NB15,0.6,0,CoLD,8,8,73,27,38,30,0.0,0.0,0.0,0.30341331545862704,0.47830599596009193,0.4520547945205479
unsw_nb15,UNSW-NB15,0.6,0,ablation_hard,1,1,129,49,77,23,0.0,0.0,0.02040816326530612,0.26348599442999204,0.34450979482770777,0.7131782945736435
unsw_nb15,UNSW-NB15,0.6,0,ablation_hard,2,2,112,42,69,21,0.0,0.0,0.023809523809523808,0.283751199307733,0.41424770221792445,0.625
unsw_nb15,UNSW-NB15,0.6,0,ablation_hard,7,7,678,254,411,83,0.04819277108433735,0.0,0.27165354330708663,0.10346349014020889,0.22347575384208676,0.8185840707964602
unsw_nb15,UNSW-NB15,0.6,0,ablation_hard,8,8,73,27,38,30,0.0,0.0,0.0,0.30341331545862704,0.47830599596009193,0.5205479452054794
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD-soft,1,1,129,49,77,23,0.9565217391304348,1.0,0.02040816326530612,0.26348599442999204,0.34450979482770777,0.7347602077190292
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD-soft,2,2,112,42,69,21,1.0,1.0,0.047619047619047616,0.283751199307733,0.41424770221792445,0.6925012844863294
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD-soft,7,7,678,254,411,83,0.9879518072289156,1.0,0.2637795275590551,0.10346349014020889,0.22347575384208676,0.7542802105116367
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD-soft,8,8,73,27,38,30,1.0,1.0,0.037037037037037035,0.30341331545862704,0.47830599596009193,0.6990973402830342
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD-semisup,1,1,129,49,77,23,0.13043478260869565,1.0,0.02040816326530612,0.26348599442999204,0.34450979482770777,0.7347602077190292
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD-semisup,2,2,112,42,69,21,0.09523809523809523,1.0,0.023809523809523808,0.283751199307733,0.41424770221792445,0.6925012844863294
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD-semisup,7,7,678,254,411,83,0.1566265060240964,1.0,0.24803149606299213,0.10346349014020889,0.22347575384208676,0.7542802105116367
unsw_nb15,UNSW-NB15,0.6,0,Graph-CoLD-semisup,8,8,73,27,38,30,0.2,1.0,0.0,0.30341331545862704,0.47830599596009193,0.6990973402830342
unsw_nb15,UNSW-NB15,0.8,0,CoLD,1,1,129,49,88,18,0.0,0.0,0.0,0.2081447635376936,0.30423684841834203,0.5736434108527132
unsw_nb15,UNSW-NB15,0.8,0,CoLD,2,2,112,42,95,9,0.0,0.0,0.0,0.16523405415733133,0.3294613510124317,0.6339285714285714
unsw_nb15,UNSW-NB15,0.8,0,CoLD,7,7,678,254,548,75,0.0,0.0,0.0,0.06943057340650492,0.19658470096184455,0.7477876106194691
unsw_nb15,UNSW-NB15,0.8,0,CoLD,8,8,73,27,62,11,0.0,0.0,0.0,0.15041359932434975,0.26402816020345876,0.7534246575342466
unsw_nb15,UNSW-NB15,0.8,0,ablation_hard,1,1,129,49,88,18,0.0,0.0,0.0,0.2081447635376936,0.30423684841834203,0.751937984496124
unsw_nb15,UNSW-NB15,0.8,0,ablation_hard,2,2,112,42,95,9,0.0,0.0,0.0,0.16523405415733133,0.3294613510124317,0.7053571428571429
unsw_nb15,UNSW-NB15,0.8,0,ablation_hard,7,7,678,254,548,75,0.0,0.0,0.01968503937007874,0.06943057340650492,0.19658470096184455,0.8289085545722714
unsw_nb15,UNSW-NB15,0.8,0,ablation_hard,8,8,73,27,62,11,0.0,0.0,0.0,0.15041359932434975,0.26402816020345876,0.7534246575342466
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD-soft,1,1,129,49,88,18,1.0,1.0,0.0,0.2081447635376936,0.30423684841834203,0.741525181162198
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD-soft,2,2,112,42,95,9,1.0,1.0,0.0,0.16523405415733133,0.3294613510124317,0.7108303761082843
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD-soft,7,7,678,254,548,75,0.9866666666666667,1.0,0.09448818897637795,0.06943057340650492,0.19658470096184455,0.7668412100248598
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD-soft,8,8,73,27,62,11,1.0,1.0,0.037037037037037035,0.15041359932434975,0.26402816020345876,0.7893207150092649
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD-semisup,1,1,129,49,88,18,0.2222222222222222,1.0,0.02040816326530612,0.2081447635376936,0.30423684841834203,0.741525181162198
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD-semisup,2,2,112,42,95,9,0.1111111111111111,1.0,0.0,0.16523405415733133,0.3294613510124317,0.7108303761082843
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD-semisup,7,7,678,254,548,75,0.04,1.0,0.023622047244094488,0.06943057340650492,0.19658470096184455,0.7668412100248598
unsw_nb15,UNSW-NB15,0.8,0,Graph-CoLD-semisup,8,8,73,27,62,11,0.18181818181818182,1.0,0.0,0.15041359932434975,0.26402816020345876,0.7893207150092649
unsw_nb15,UNSW-NB15,0.4,1,CoLD,1,1,129,49,46,38,0.0,0.0,0.02040816326530612,0.4457500398607227,0.49491792815506364,0.26356589147286824
unsw_nb15,UNSW-NB15,0.4,1,CoLD,2,2,112,42,46,35,0.0,0.0,0.0,0.4647772602862211,0.5445796980280896,0.21428571428571427
unsw_nb15,UNSW-NB15,0.4,1,CoLD,7,7,678,254,276,64,0.140625,0.0,0.5196850393700787,0.15551058632490597,0.25450061388407713,0.7743362831858407
unsw_nb15,UNSW-NB15,0.4,1,CoLD,8,8,73,27,28,30,0.0,0.0,0.0,0.4389598005174074,0.5597330227098579,0.2602739726027397
unsw_nb15,UNSW-NB15,0.4,1,ablation_hard,1,1,129,49,46,38,0.02631578947368421,0.0,0.02040816326530612,0.4457500398607227,0.49491792815506364,0.5503875968992248
unsw_nb15,UNSW-NB15,0.4,1,ablation_hard,2,2,112,42,46,35,0.0,0.0,0.023809523809523808,0.4647772602862211,0.5445796980280896,0.49107142857142855
unsw_nb15,UNSW-NB15,0.4,1,ablation_hard,7,7,678,254,276,64,0.171875,0.0,0.5,0.15551058632490597,0.25450061388407713,0.7905604719764012
unsw_nb15,UNSW-NB15,0.4,1,ablation_hard,8,8,73,27,28,30,0.0,0.0,0.07407407407407407,0.4389598005174074,0.5597330227098579,0.4657534246575342
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD-soft,1,1,129,49,46,38,1.0,1.0,0.02040816326530612,0.4457500398607227,0.49491792815506364,0.697852740131843
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD-soft,2,2,112,42,46,35,1.0,1.0,0.023809523809523808,0.4647772602862211,0.5445796980280896,0.6866329238898541
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD-soft,7,7,678,254,276,64,0.921875,1.0,0.5,0.15551058632490597,0.25450061388407713,0.7379309900371092
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD-soft,8,8,73,27,28,30,1.0,1.0,0.037037037037037035,0.4389598005174074,0.5597330227098579,0.6884720973377858
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD-semisup,1,1,129,49,46,38,0.23684210526315788,1.0,0.02040816326530612,0.4457500398607227,0.49491792815506364,0.697852740131843
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD-semisup,2,2,112,42,46,35,0.02857142857142857,1.0,0.023809523809523808,0.4647772602862211,0.5445796980280896,0.6866329238898541
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD-semisup,7,7,678,254,276,64,0.328125,1.0,0.49606299212598426,0.15551058632490597,0.25450061388407713,0.7379309900371092
unsw_nb15,UNSW-NB15,0.4,1,Graph-CoLD-semisup,8,8,73,27,28,30,0.26666666666666666,1.0,0.037037037037037035,0.4389598005174074,0.5597330227098579,0.6884720973377858
unsw_nb15,UNSW-NB15,0.6,1,CoLD,1,1,129,49,79,23,0.0,0.0,0.0,0.3205510492600176,0.43950008115036826,0.3875968992248062
unsw_nb15,UNSW-NB15,0.6,1,CoLD,2,2,112,42,66,27,0.0,0.0,0.0,0.3556156732789669,0.4826505792679366,0.375
unsw_nb15,UNSW-NB15,0.6,1,CoLD,7,7,678,254,403,84,0.09523809523809523,0.0,0.2874015748031496,0.12427991410773427,0.254572036886452,0.7699115044247787
unsw_nb15,UNSW-NB15,0.6,1,CoLD,8,8,73,27,47,16,0.0,0.0,0.0,0.2942116988110318,0.4084798907735441,0.4931506849315068
unsw_nb15,UNSW-NB15,0.6,1,ablation_hard,1,1,129,49,79,23,0.0,0.0,0.0,0.3205510492600176,0.43950008115036826,0.5968992248062015
unsw_nb15,UNSW-NB15,0.6,1,ablation_hard,2,2,112,42,66,27,0.0,0.0,0.0,0.3556156732789669,0.4826505792679366,0.5446428571428571
unsw_nb15,UNSW-NB15,0.6,1,ablation_hard,7,7,678,254,403,84,0.03571428571428571,0.0,0.2440944881889764,0.12427991410773427,0.254572036886452,0.7802359882005899
unsw_nb15,UNSW-NB15,0.6,1,ablation_hard,8,8,73,27,47,16,0.0,0.0,0.07407407407407407,0.2942116988110318,0.4084798907735441,0.6301369863013698
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD-soft,1,1,129,49,79,23,1.0,1.0,0.0,0.3205510492600176,0.43950008115036826,0.6876990139636969
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD-soft,2,2,112,42,66,27,1.0,1.0,0.0,0.3556156732789669,0.4826505792679366,0.6842022415860983
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD-soft,7,7,678,254,403,84,0.9761904761904762,1.0,0.27165354330708663,0.12427991410773427,0.254572036886452,0.7356395783934021
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD-soft,8,8,73,27,47,16,1.0,1.0,0.14814814814814814,0.2942116988110318,0.4084798907735441,0.7269323405545003
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD-semisup,1,1,129,49,79,23,0.17391304347826086,1.0,0.0,0.3205510492600176,0.43950008115036826,0.6876990139636969
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD-semisup,2,2,112,42,66,27,0.2222222222222222,1.0,0.0,0.3556156732789669,0.4826505792679366,0.6842022415860983
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD-semisup,7,7,678,254,403,84,0.20238095238095238,1.0,0.29133858267716534,0.12427991410773427,0.254572036886452,0.7356395783934021
unsw_nb15,UNSW-NB15,0.6,1,Graph-CoLD-semisup,8,8,73,27,47,16,0.125,1.0,0.07407407407407407,0.2942116988110318,0.4084798907735441,0.7269323405545003
unsw_nb15,UNSW-NB15,0.8,1,CoLD,1,1,129,49,104,16,0.0,0.0,0.0,0.19314021588156396,0.3649005994204668,0.5813953488372093
unsw_nb15,UNSW-NB15,0.8,1,CoLD,2,2,112,42,85,14,0.0,0.0,0.0,0.2313732728366895,0.4115701288721706,0.49107142857142855
unsw_nb15,UNSW-NB15,0.8,1,CoLD,7,7,678,254,542,50,0.0,0.0,0.1062992125984252,0.07689942023726946,0.1866916985050734,0.7787610619469026
unsw_nb15,UNSW-NB15,0.8,1,CoLD,8,8,73,27,62,11,0.0,0.0,0.0,0.15330231976020295,0.2766754110895777,0.7534246575342466
